#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
6982	449.000	-42.578	448.717
6983	449.050	-50.290	448.766
6984	449.100	-56.248	448.819
6985	449.150	-73.271	448.869
6986	449.200	-81.723	448.916
6987	449.250	-77.363	448.968
6988	449.300	-76.237	449.018
6989	449.350	-81.916	449.072
6990	449.400	-95.330	449.118
6991	449.450	-96.372	449.169
6992	449.500	-84.203	449.218
6993	449.550	-79.071	449.266
6994	449.600	-83.900	449.318
6995	449.650	-93.913	449.368
6996	449.700	-86.859	449.419
6997	449.750	-68.661	449.470
6998	449.800	-67.972	449.520
6999	449.850	-74.885	449.565
7000	449.900	-76.095	449.619
7001	449.950	-62.743	449.668
7002	450.000	-45.461	449.716
7003	450.050	-43.619	449.769
7004	450.100	-46.921	449.822
7005	450.150	-43.923	449.868
7006	450.200	-29.971	449.918
7007	450.250	-9.645	449.968
7008	450.300	-2.487	450.019
7009	450.350	2.192	450.070
7010	450.400	16.913	450.117
7011	450.450	43.097	450.166
7012	450.500	75.159	450.215
7013	450.550	81.617	450.270
7014	450.600	84.547	450.320
7015	450.650	98.029	450.369
7016	450.700	115.377	450.417
7017	450.750	128.234	450.470
7018	450.800	115.859	450.517
7019	450.850	109.528	450.568
7020	450.900	117.907	450.616
7021	450.950	129.633	450.669
7022	451.000	131.389	450.722
7023	451.050	112.395	450.773
7024	451.100	106.010	450.817
7025	451.150	111.697	450.868
7026	451.200	112.068	450.917
7027	451.250	96.694	450.967
7028	451.300	65.291	451.019
7029	451.350	47.931	451.068
7030	451.400	47.733	451.118
7031	451.450	36.902	451.168
7032	451.500	8.309	451.216
7033	451.550	-32.318	451.266
7034	451.600	-48.105	451.318
7035	451.650	-48.598	451.367
7036	451.700	-68.651	451.418
7037	451.750	-104.850	451.468
7038	451.800	-130.497	451.520
7039	451.850	-119.380	451.568
7040	451.900	-110.329	451.620
7041	451.950	-120.433	451.671
7042	452.000	-135.321	451.716
7043	452.050	-133.812	451.762
7044	452.100	-112.615	451.821
7045	452.150	-101.887	451.868
7046	452.200	-106.241	451.918
7047	452.250	-112.010	451.968
7048	452.300	-103.109	452.018
7049	452.350	-80.433	452.070
7050	452.400	-67.749	452.119
7051	452.450	-70.086	452.170
7052	452.500	-70.291	452.219
7053	452.550	-53.267	452.271
7054	452.600	-22.358	452.320
7055	452.650	-7.533	452.369
7056	452.700	-4.997	452.414
7057	452.750	2.264	452.473
7058	452.800	21.382	452.522
7059	452.850	43.509	452.570
7060	452.900	48.988	452.621
7061	452.950	44.083	452.668
7062	453.000	45.348	452.720
7063	453.050	57.512	452.770
7064	453.100	73.867	452.818
7065	453.150	75.926	452.869
7066	453.200	67.582	452.923
7067	453.250	67.292	452.969
7068	453.300	82.800	453.019
7069	453.350	99.766	453.070
7070	453.400	97.160	453.117
7071	453.450	85.027	453.168
7072	453.500	83.960	453.221
7073	453.550	90.359	453.271
7074	453.600	91.135	453.316
7075	453.650	73.476	453.368
7076	453.700	57.007	453.419
7077	453.750	54.792	453.472
7078	453.800	56.427	453.521
7079	453.850	57.699	453.564
7080	453.900	45.684	453.617
7081	453.950	33.828	453.670
7082	454.000	32.306	453.720
7083	454.050	32.077	453.767
7084	454.100	27.455	453.821
7085	454.150	6.599	453.870
7086	454.200	-11.060	453.922
7087	454.250	-13.240	453.968
7088	454.300	-13.814	454.021
7089	454.350	-22.215	454.072
7090	454.400	-42.647	454.123
7091	454.450	-57.663	454.170
7092	454.500	-58.143	454.217
7093	454.550	-61.879	454.269
7094	454.600	-74.543	454.318
7095	454.650	-89.484	454.368
7096	454.700	-98.215	454.420
7097	454.750	-95.382	454.469
7098	454.800	-91.938	454.519
7099	454.850	-95.598	454.569
7100	454.900	-103.495	454.617
7101	454.950	-104.740	454.669
7102	455.000	-92.748	454.723
7103	455.050	-84.289	454.772
7104	455.100	-84.714	454.820
7105	455.150	-87.183	454.871
7106	455.200	-86.903	454.916
7107	455.250	-77.612	454.970
7108	455.300	-66.096	455.022
7109	455.350	-62.968	455.071
7110	455.400	-58.645	455.115
7111	455.450	-44.772	455.166
7112	455.500	-13.904	455.220
7113	455.550	12.382	455.267
7114	455.600	21.568	455.319
7115	455.650	34.456	455.369
7116	455.700	53.531	455.415
7117	455.750	81.594	455.471
7118	455.800	96.349	455.516
7119	455.850	98.037	455.570
7120	455.900	104.562	455.618
7121	455.950	121.076	455.672
7122	456.000	144.974	455.723
7123	456.050	141.438	455.767
7124	456.100	125.644	455.818
7125	456.150	123.865	455.868
7126	456.200	127.566	455.918
7127	456.250	125.854	455.967
7128	456.300	106.000	456.022
7129	456.350	84.160	456.067
7130	456.400	76.027	456.116
7131	456.450	72.474	456.169
7132	456.500	69.824	456.221
7133	456.550	53.953	456.267
7134	456.600	31.575	456.322
7135	456.650	25.924	456.364
7136	456.700	24.277	456.415
7137	456.750	14.807	456.470
7138	456.800	-6.709	456.519
7139	456.850	-34.683	456.571
7140	456.900	-45.769	456.618
7141	456.950	-54.175	456.667
7142	457.000	-70.338	456.721
7143	457.050	-90.709	456.767
7144	457.100	-108.724	456.820
7145	457.150	-107.225	456.868
7146	457.200	-103.619	456.916
7147	457.250	-108.504	456.968
7148	457.300	-115.544	457.020
7149	457.350	-120.940	457.068
7150	457.400	-107.255	457.120
7151	457.450	-89.788	457.173
7152	457.500	-84.246	457.220
7153	457.550	-83.950	457.267
7154	457.600	-81.601	457.319
7155	457.650	-68.805	457.371
7156	457.700	-52.959	457.417
7157	457.750	-49.077	457.468
7158	457.800	-48.859	457.524
7159	457.850	-43.890	457.564
7160	457.900	-29.536	457.616
7161	457.950	-11.649	457.671
7162	458.000	-8.409	457.717
7163	458.050	-10.174	457.771
7164	458.100	-3.407	457.819
7165	458.150	12.712	457.865
7166	458.200	26.932	457.920
7167	458.250	25.567	457.969
7168	458.300	22.574	458.016
7169	458.350	29.686	458.067
7170	458.400	44.196	458.118
7171	458.450	57.362	458.164
7172	458.500	55.569	458.221
7173	458.550	52.866	458.269
7174	458.600	63.455	458.317
7175	458.650	80.648	458.366
7176	458.700	94.640	458.418
7177	458.750	93.464	458.472
7178	458.800	92.917	458.515
7179	458.850	104.412	458.570
7180	458.900	122.911	458.621
7181	458.950	131.150	458.670
7182	459.000	109.288	458.718
7183	459.050	93.861	458.766
7184	459.100	97.686	458.820
7185	459.150	101.022	458.869
7186	459.200	83.535	458.919
7187	459.250	47.348	458.970
7188	459.300	35.190	459.021
7189	459.350	39.741	459.067
7190	459.400	34.490	459.115
7191	459.450	12.600	459.169
7192	459.500	-24.270	459.219
7193	459.550	-38.028	459.268
7194	459.600	-34.006	459.317
7195	459.650	-46.522	459.373
7196	459.700	-74.838	459.418
7197	459.750	-106.533	459.467
7198	459.800	-104.396	459.517
7199	459.850	-94.241	459.571
7200	459.900	-106.352	459.619
7201	459.950	-130.723	459.666
7202	460.000	-142.868	459.718
7203	460.050	-126.710	459.768
7204	460.100	-110.510	459.820
7205	460.150	-115.987	459.870
7206	460.200	-129.856	459.919
7207	460.250	-127.281	459.969
7208	460.300	-96.411	460.021
7209	460.350	-72.369	460.070
7210	460.400	-71.368	460.120
7211	460.450	-70.697	460.166
7212	460.500	-53.189	460.219
7213	460.550	-19.197	460.271
7214	460.600	-4.343	460.319
7215	460.650	-6.921	460.366
7216	460.700	-4.842	460.420
7217	460.750	17.691	460.468
7218	460.800	45.927	460.522
7219	460.850	53.894	460.566
7220	460.900	53.775	460.615
7221	460.950	61.936	460.668
7222	461.000	83.847	460.721
7223	461.050	97.608	460.763
7224	461.100	91.607	460.820
7225	461.150	79.240	460.866
7226	461.200	76.495	460.917
7227	461.250	82.620	460.971
7228	461.300	88.745	461.020
7229	461.350	88.061	461.070
7230	461.400	81.285	461.116
7231	461.450	76.966	461.169
7232	461.500	80.258	461.220
7233	461.550	87.891	461.268
7234	461.600	83.972	461.318
7235	461.650	66.668	461.371
7236	461.700	58.989	461.419
7237	461.750	61.467	461.471
7238	461.800	61.312	461.520
7239	461.850	46.241	461.567
7240	461.900	26.762	461.615
7241	461.950	20.877	461.668
7242	462.000	19.260	461.718
7243	462.050	12.621	461.772
7244	462.100	-2.462	461.816
7245	462.150	-19.098	461.869
7246	462.200	-23.431	461.916
7247	462.250	-25.240	461.969
7248	462.300	-32.207	462.020
7249	462.350	-50.065	462.069
7250	462.400	-67.918	462.117
7251	462.450	-70.450	462.169
7252	462.500	-72.226	462.221
7253	462.550	-81.105	462.263
7254	462.600	-96.872	462.320
7255	462.650	-101.773	462.365
7256	462.700	-93.091	462.421
7257	462.750	-89.432	462.467
7258	462.800	-94.814	462.522
7259	462.850	-103.043	462.572
7260	462.900	-104.078	462.617
7261	462.950	-92.001	462.669
7262	463.000	-81.402	462.713
7263	463.050	-78.947	462.769
7264	463.100	-78.943	462.820
7265	463.150	-70.147	462.871
7266	463.200	-46.550	462.917
7267	463.250	-34.239	462.970
7268	463.300	-31.600	463.019
7269	463.350	-27.997	463.069
7270	463.400	-18.100	463.117
7271	463.450	7.283	463.171
7272	463.500	24.361	463.217
7273	463.550	29.498	463.268
7274	463.600	32.420	463.319
7275	463.650	42.708	463.368
7276	463.700	63.851	463.418
7277	463.750	80.243	463.468
7278	463.800	82.416	463.518
7279	463.850	86.806	463.569
7280	463.900	100.456	463.616
7281	463.950	122.850	463.665
7282	464.000	133.298	463.721
7283	464.050	118.781	463.771
7284	464.100	114.258	463.824
7285	464.150	121.842	463.873
7286	464.200	131.684	463.920
7287	464.250	122.990	463.967
7288	464.300	90.814	464.019
7289	464.350	82.764	464.070
7290	464.400	83.737	464.121
7291	464.450	76.527	464.168
7292	464.500	54.772	464.222
7293	464.550	27.382	464.268
7294	464.600	16.256	464.315
7295	464.650	9.861	464.374
7296	464.700	-1.693	464.419
7297	464.750	-23.149	464.465
7298	464.800	-53.157	464.519
7299	464.850	-61.790	464.564
7300	464.900	-61.080	464.619
7301	464.950	-71.816	464.669
7302	465.000	-92.777	464.717
7303	465.050	-111.263	464.771
7304	465.100	-107.023	464.817
7305	465.150	-97.523	464.867
7306	465.200	-101.450	464.919
7307	465.250	-114.512	464.969
7308	465.300	-123.796	465.018
7309	465.350	-107.842	465.067
7310	465.400	-93.981	465.117
7311	465.450	-93.715	465.170
7312	465.500	-94.981	465.223
7313	465.550	-87.713	465.266
7314	465.600	-64.793	465.318
7315	465.650	-48.411	465.370
7316	465.700	-44.853	465.418
7317	465.750	-40.177	465.468
7318	465.800	-27.395	465.521
7319	465.850	-9.869	465.568
7320	465.900	3.037	465.619
7321	465.950	7.366	465.668
7322	466.000	14.939	465.721
7323	466.050	26.170	465.769
7324	466.100	39.694	465.820
7325	466.150	44.585	465.871
7326	466.200	43.349	465.913
7327	466.250	47.513	465.970
7328	466.300	56.323	466.020
7329	466.350	63.061	466.069
7330	466.400	64.438	466.119
7331	466.450	60.947	466.171
7332	466.500	60.230	466.222
7333	466.550	62.361	466.267
7334	466.600	65.808	466.317
7335	466.650	67.757	466.368
7336	466.700	63.059	466.421
7337	466.750	61.990	466.469
7338	466.800	66.599	466.521
7339	466.850	70.681	466.569
7340	466.900	71.979	466.618
7341	466.950	70.408	466.668
7342	467.000	70.036	466.719
7343	467.050	74.080	466.767
7344	467.100	77.568	466.819
7345	467.150	75.168	466.869
7346	467.200	64.507	466.922
7347	467.250	50.334	466.966
7348	467.300	45.476	467.019
7349	467.350	38.858	467.069
7350	467.400	22.822	467.120
7351	467.450	-5.214	467.166
7352	467.500	-28.180	467.219
7353	467.550	-29.527	467.269
7354	467.600	-36.482	467.317
7355	467.650	-58.916	467.371
7356	467.700	-89.252	467.418
7357	467.750	-94.538	467.469
7358	467.800	-86.545	467.521
7359	467.850	-94.972	467.566
7360	467.900	-114.561	467.617
7361	467.950	-124.682	467.669
7362	468.000	-112.804	467.719
7363	468.050	-102.410	467.767
7364	468.100	-107.034	467.818
7365	468.150	-116.927	467.868
7366	468.200	-115.496	467.917
7367	468.250	-94.885	467.967
7368	468.300	-80.059	468.022
7369	468.350	-80.834	468.070
7370	468.400	-82.569	468.117
7371	468.450	-67.200	468.166
7372	468.500	-35.856	468.219
7373	468.550	-20.359	468.269
7374	468.600	-19.834	468.317
7375	468.650	-14.591	468.370
7376	468.700	5.364	468.423
7377	468.750	35.294	468.471
7378	468.800	45.753	468.517
7379	468.850	45.414	468.574
7380	468.900	54.389	468.621
7381	468.950	74.234	468.664
7382	469.000	93.530	468.719
7383	469.050	95.383	468.769
7384	469.100	93.128	468.817
7385	469.150	98.442	468.872
7386	469.200	111.383	468.921
7387	469.250	122.429	468.969
7388	469.300	110.594	469.018
7389	469.350	95.171	469.072
7390	469.400	96.325	469.118
7391	469.450	101.067	469.167
7392	469.500	97.698	469.219
7393	469.550	85.906	469.269
7394	469.600	76.773	469.321
7395	469.650	74.459	469.373
7396	469.700	69.139	469.419
7397	469.750	62.297	469.468
7398	469.800	44.360	469.515
7399	469.850	22.135	469.568
7400	469.900	8.365	469.618
7401	469.950	0.312	469.668
7402	470.000	-11.936	469.718
7403	470.050	-36.619	469.770
7404	470.100	-56.287	469.819
7405	470.150	-58.498	469.867
7406	470.200	-55.639	469.920
7407	470.250	-64.545	469.971
7408	470.300	-84.321	470.022
7409	470.350	-96.213	470.069
7410	470.400	-89.056	470.117
7411	470.450	-83.190	470.167
7412	470.500	-89.467	470.217
7413	470.550	-102.915	470.270
7414	470.600	-103.974	470.323
7415	470.650	-84.949	470.368
7416	470.700	-74.896	470.418
7417	470.750	-78.279	470.469
7418	470.800	-83.754	470.521
7419	470.850	-77.914	470.569
7420	470.900	-58.518	470.622
7421	470.950	-53.999	470.675
7422	471.000	-60.420	470.722
7423	471.050	-62.667	470.770
7424	471.100	-50.020	470.819
7425	471.150	-28.570	470.868
7426	471.200	-19.457	470.916
7427	471.250	-20.650	470.967
7428	471.300	-15.203	471.017
7429	471.350	-2.425	471.067
7430	471.400	17.629	471.119
7431	471.450	26.940	471.169
7432	471.500	25.697	471.220
7433	471.550	32.345	471.267
7434	471.600	48.067	471.318
7435	471.650	68.906	471.368
7436	471.700	76.568	471.418
7437	471.750	74.754	471.470
7438	471.800	81.351	471.516
7439	471.850	96.465	471.569
7440	471.900	113.622	471.619
7441	471.950	121.219	471.664
7442	472.000	113.835	471.720
7443	472.050	112.336	471.769
7444	472.100	117.283	471.819
7445	472.150	122.216	471.869
7446	472.200	111.087	471.915
7447	472.250	83.296	471.973
7448	472.300	72.574	472.020
7449	472.350	72.928	472.066
7450	472.400	68.031	472.120
7451	472.450	47.337	472.169
7452	472.500	19.675	472.214
7453	472.550	14.099	472.266
7454	472.600	14.057	472.318
7455	472.650	2.545	472.367
7456	472.700	-20.153	472.420
7457	472.750	-46.285	472.466
7458	472.800	-51.834	472.523
7459	472.850	-56.480	472.564
7460	472.900	-74.049	472.620
7461	472.950	-99.282	472.672
7462	473.000	-121.555	472.722
7463	473.050	-118.091	472.766
7464	473.100	-114.966	472.817
7465	473.150	-122.147	472.868
7466	473.200	-130.698	472.918
7467	473.250	-135.261	472.972
7468	473.300	-119.702	473.016
7469	473.350	-101.124	473.070
7470	473.400	-96.450	473.115
7471	473.450	-92.100	473.170
7472	473.500	-79.798	473.220
7473	473.550	-52.765	473.273
7474	473.600	-37.620	473.317
7475	473.650	-36.464	473.370
7476	473.700	-32.678	473.419
7477	473.750	-19.394	473.467
7478	473.800	1.977	473.518
7479	473.850	13.118	473.569
7480	473.900	15.526	473.620
7481	473.950	24.915	473.668
7482	474.000	41.054	473.718
7483	474.050	56.098	473.767
7484	474.100	61.017	473.819
7485	474.150	58.572	473.870
7486	474.200	63.805	473.916
7487	474.250	69.751	473.967
7488	474.300	76.269	474.020
7489	474.350	77.221	474.071
7490	474.400	73.107	474.117
7491	474.450	76.085	474.168
7492	474.500	81.830	474.222
7493	474.550	84.924	474.270
7494	474.600	84.017	474.320
7495	474.650	73.195	474.369
7496	474.700	66.713	474.424
7497	474.750	64.293	474.470
7498	474.800	57.504	474.518
7499	474.850	47.007	474.570
7500	474.900	37.188	474.617
7501	474.950	33.894	474.670
7502	475.000	34.013	474.716
7503	475.050	29.817	474.769
7504	475.100	24.594	474.816
7505	475.150	18.039	474.871
7506	475.200	14.200	474.920
7507	475.250	10.963	474.968
7508	475.300	5.222	475.017
7509	475.350	-0.714	475.068
7510	475.400	-9.426	475.120
7511	475.450	-16.066	475.171
7512	475.500	-18.904	475.220
7513	475.550	-23.099	475.272
7514	475.600	-33.125	475.318
7515	475.650	-50.509	475.371
7516	475.700	-62.435	475.415
7517	475.750	-65.148	475.468
7518	475.800	-70.827	475.516
7519	475.850	-83.702	475.569
7520	475.900	-98.537	475.615
7521	475.950	-99.648	475.663
7522	476.000	-94.461	475.721
7523	476.050	-94.905	475.769
7524	476.100	-101.739	475.819
7525	476.150	-107.487	475.868
7526	476.200	-95.064	475.917
7527	476.250	-74.407	475.968
7528	476.300	-69.514	476.014
7529	476.350	-72.606	476.068
7530	476.400	-63.815	476.121
7531	476.450	-38.931	476.170
7532	476.500	-21.707	476.220
7533	476.550	-20.552	476.266
7534	476.600	-16.361	476.317
7535	476.650	0.723	476.371
7536	476.700	25.851	476.419
7537	476.750	40.226	476.469
7538	476.800	40.908	476.522
7539	476.850	44.992	476.568
7540	476.900	57.559	476.618
7541	476.950	72.935	476.669
7542	477.000	81.950	476.717
7543	477.050	85.222	476.768
7544	477.100	89.658	476.822
7545	477.150	96.844	476.870
7546	477.200	111.026	476.919
7547	477.250	119.263	476.966
7548	477.300	107.499	477.019
7549	477.350	99.168	477.065
7550	477.400	99.780	477.121
7551	477.450	105.729	477.167
7552	477.500	95.694	477.217
7553	477.550	72.535	477.271
7554	477.600	60.113	477.322
7555	477.650	58.978	477.369
7556	477.700	56.575	477.419
7557	477.750	36.513	477.466
7558	477.800	11.276	477.519
7559	477.850	1.369	477.566
7560	477.900	0.874	477.621
7561	477.950	-5.506	477.669
7562	478.000	-24.367	477.722
7563	478.050	-44.679	477.769
7564	478.100	-50.611	477.820
7565	478.150	-48.345	477.868
7566	478.200	-55.395	477.919
7567	478.250	-71.480	477.965
7568	478.300	-88.490	478.021
7569	478.350	-85.239	478.071
7570	478.400	-78.929	478.120
7571	478.450	-83.646	478.166
7572	478.500	-94.512	478.220
7573	478.550	-103.158	478.269
7574	478.600	-95.938	478.319
7575	478.650	-88.332	478.366
7576	478.700	-89.400	478.414
7577	478.750	-94.108	478.469
7578	478.800	-96.093	478.521
7579	478.850	-76.953	478.567
7580	478.900	-60.065	478.620
7581	478.950	-55.383	478.666
7582	479.000	-54.376	478.722
7583	479.050	-48.380	478.767
7584	479.100	-26.211	478.817
7585	479.150	-11.630	478.869
7586	479.200	-9.198	478.919
7587	479.250	-5.920	478.968
7588	479.300	4.406	479.016
7589	479.350	29.215	479.070
7590	479.400	46.825	479.116
7591	479.450	50.634	479.173
7592	479.500	54.416	479.218
7593	479.550	62.543	479.268
7594	479.600	78.642	479.321
7595	479.650	88.777	479.367
7596	479.700	83.110	479.418
7597	479.750	79.349	479.468
